Close,High,Low,Open,Volume
SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
760.3251953125,767.5381935538948,756.5337077201397,764.3015867136073,587479
764.070068359375,768.0002320998015,761.9893934379728,761.9893934379728,710310
764.5325927734375,768.1853452066136,762.405691496503,763.9314862108137,792287
747.7021484375,762.5442862599931,743.2171602237553,761.0647176481397,1709888
748.8582153320312,753.8518590791563,739.7957289408923,748.2108827808211,1730518
757.180908203125,759.215357721704,753.1120656079013,753.66688982118,943536
767.584228515625,773.0864700634338,758.2905567607844,758.2905567607844,1766875
772.439208984375,774.2424723732432,767.6305254280383,769.8037092604459,1188646
770.40478515625,779.9297006970884,763.9778546601244,774.0575380009277,838422
758.8917236328125,774.7048346550861,755.5163830655987,768.4628082344095,996066
763.74658203125,771.1445387761778,757.7357421759962,763.8390339137893,2224116
785.8017578125,790.101842965123,764.0240328296488,766.5208546459482,2005202
798.0546264648438,800.9675946654461,788.8996319274654,790.6566693249611,1382755
806.65478515625,808.6892347711056,790.1943408941221,799.9041601795384,2053198
819.2775268554688,821.1732420831523,807.3020724533694,809.1515617373404,2358508
850.8112182617188,857.5618422384988,818.6763449104159,818.6763449104159,4797782
857.05322265625,868.0577051854822,848.9154820470169,852.1520879153879,2835629
845.2166137695312,869.2137488296023,833.1949332673388,869.1675228852885,2261868
841.28662109375,862.8793906055004,824.8724001270954,846.141531520507,1939863
850.5800170898438,862.7866563132071,823.9473856110048,832.2700864757625,2668139
848.6845092773438,857.9781828903309,841.9801097216251,854.0017916836033,1873464
859.18017578125,872.5427463918548,852.6145117706344,855.3887455399532,1750030
870.4159545898438,876.3343432854767,849.8866108266678,865.5610448829681,2275229
886.783935546875,893.2571484044895,874.8084804719008,876.1955975128182,2769365
887.3387451171875,893.2109076918226,879.4321894030551,887.7548915109704,1850360
857.0995483398438,890.4366378172231,850.9962562831278,886.5989249784827,3120503
870.6008911132812,876.842917709296,846.9273934173084,857.0533589614528,1350099
850.348876953125,871.1094042993893,842.4423219922969,871.1094042993893,1515424
856.1748657226562,866.48579179842,850.9500919851923,855.2038950671929,1046438
854.0941772460938,862.0470154837946,849.8403742282549,859.6889278012547,778562
869.7685546875,880.356892040874,858.1630208129528,858.1630208129528,2046667
845.9100952148438,860.844742593714,839.0207368815269,848.9155150666592,2869370
848.7305908203125,857.700624815666,843.1358972244565,850.6725883642995,1309654
847.7135009765625,857.0534001253793,841.1015536138477,853.2619693283996,1190354
844.4769287109375,852.2447508536019,841.5177341814716,845.9564977547,1146633
840.2691650390625,854.4639714248136,836.2002664078872,845.2165258466231,2440626
841.9338989257812,845.1242797153494,836.8940285703119,838.7435181362132,1469026
823.7161865234375,845.8176032713113,819.6935704121622,844.7541244896549,1407691
800.5516357421875,826.9530901788252,795.4655390175764,823.1153764371124,2614022
812.7581176757812,817.3818410521552,803.1869764215259,804.666601767127,2160310
855.5739135742188,861.8621670237716,840.9629567950371,843.4597226403704,2019863
872.0805053710938,879.802157723195,862.8792840294088,866.9019574656118,2114707
930.5704345703125,957.9890767656844,867.2254325417715,875.6406418588953,7567230
960.5784912109375,967.2366074405136,929.8307320458221,941.3900400026324,3792463
962.6593017578125,970.8895527549969,932.1427244686599,947.2622788215091,3154190
947.5396118164062,976.0679611988802,941.1588512649553,967.2828871757732,2094814
933.8533325195312,957.480602728987,931.2640588702839,951.9321350054857,1845619
958.174072265625,961.5494123942603,933.9919801049488,936.4425756988268,1990646
935.4717407226562,966.0807685266748,930.8017911523428,966.0807685266748,1499576
952.3483276367188,955.1688441872217,934.1309018001197,937.7835982918019,1445672
963.4913940429688,971.9065470879863,948.9266670052563,955.2611447591721,1818956
965.8959350585938,969.1325418299724,953.4118803689901,964.8787383643661,1489193
968.9011840820312,994.1004751975029,958.2203384740374,970.9818594952353,2661474
949.3892211914062,993.6382349500025,944.4418029083895,970.981988550491,2371025
947.1697998046875,967.236715506163,937.1363419539497,958.8678433407305,1972135
959.098876953125,970.7969186282542,952.486930538151,956.1859089091729,2573597
972.8777465820312,987.4424762027703,963.676468710348,978.3799326185366,4242685
950.360107421875,973.7561940857483,943.2396182027192,973.5712902945537,2974909
935.1018676757812,963.167903658584,926.6866568989043,958.8678181543944,1999967
934.7318115234375,948.5567543027581,933.0672825654233,944.3029518053964,1613058
946.8461303710938,955.4924708257445,934.3157944072955,938.6158798820524,1939047
999.7877807617188,1011.6707278863506,942.2686476501766,946.8461453215967,4104961
1081.3040771484375,1092.1235455280594,1007.971773603374,1019.7159867294208,4805720
1065.35205078125,1110.4333495741416,1050.278668800544,1091.19861693563,3978093
1063.8724365234375,1085.0029420648484,1051.4809485311957,1073.9521757765372,2732857
1029.6568603515625,1074.8307257126983,1022.7675580301318,1072.6113160298924,3143647
1035.482666015625,1043.6666323598088,1015.6931109068303,1029.2406405674399,2880186
1064.3348388671875,1070.7618820907499,1028.9633550374874,1035.8064882113802,2036205
1033.2171630859375,1073.998376435791,1028.6396096903882,1073.998376435791,3103257
1006.0758666992188,1042.4183755099307,1001.0360536611221,1037.74837001367,2725037
959.6538696289062,1022.027858208401,951.3311668327992,1007.9717830840837,3749872
965.2484741210938,986.6100521470709,959.7000064320679,969.1323563498663,2941375
880.5418090820312,900.9324159845188,860.0124679143983,879.4321042866588,265709391
894.9678344726562,905.2325336487763,876.6579022333835,890.5290715725193,10905987
871.1094360351562,906.9895161673261,865.5609682897094,906.2497317563198,9450660
876.1031494140625,884.0559312396526,867.6417128510503,874.8084842601584,10416821
