Close,High,Low,Open,Volume
LICI.NS,LICI.NS,LICI.NS,LICI.NS,LICI.NS
856.9566650390625,899.7433165364677,842.0254006667737,853.7745923039846,48792877
858.0336303710938,872.3774587310119,855.8306569904598,867.0413557015811,8919761
823.2755126953125,848.8789798791942,820.4851039662799,848.8789798791942,7372427
808.8828125,838.8921665498716,807.7568245377648,830.814598304494,7078291
799.7771606445312,834.8779029531222,786.853098963173,808.8828310465876,12444648
805.8965454101562,817.2541322366119,799.7771752750425,800.9031632836931,4287864
803.1551513671875,823.8631256601035,797.2316124985538,814.121075581882,4013031
794.6859130859375,807.5610320910245,784.2584823937663,803.1550855607223,2796468
804.427978515625,807.41427925332,797.3295084358529,801.44173753741,2215807
820.2403564453125,823.81409243627,808.0505594289665,812.5544516136845,3133717
794.3432006835938,804.8195744932475,793.0703836247329,793.0703836247329,4373090
793.4620361328125,800.364673719682,791.6017237008452,794.4411353581692,1670031
788.8602294921875,796.79090902898,787.1957489169612,793.0214010505172,1565763
783.524169921875,793.8047119827056,783.2793951109029,791.7486274743296,2052785
761.102783203125,784.9438859566732,758.8998098758071,783.5241800827287,3033514
737.26171875,756.7458172927339,736.0867877244,756.7458172927339,3774512
722.6241455078125,737.1638043406336,720.7148901346777,737.1638043406336,4103499
706.615966796875,720.6170746375292,705.0493720832806,714.6445928955474,3729113
694.8667602539062,704.7066959142911,693.2512225630248,698.0977758761925,3464178
654.2830810546875,676.4597032164484,653.0592069786405,676.4597032164484,7781730
660.2066040039062,669.7038785611272,649.1427945702154,650.2197798278542,5348769
675.725341796875,694.866719346987,664.906247749032,666.7665601466224,9204318
655.3600463867188,691.2440571077897,653.059187097586,688.7473660205559,4049782
640.869384765625,655.3600413209784,637.3935944742273,655.1152665151127,4043000
647.5762329101562,652.7654467032478,636.4144781586615,646.6460767209529,3522551
651.2968139648438,657.3672410888377,649.1427837260751,653.0591806113003,2355354
654.6256713867188,670.5850354270725,650.2197251874856,652.0800374865054,3472810
651.2478637695312,660.5982492779356,644.8347161331612,656.1923028306743,1798979
647.821044921875,659.4722901817569,645.3242940181012,655.3111183547685,1743400
650.9051513671875,655.9964792776552,647.8699676802895,655.9964792776552,1405766
649.4854736328125,650.9051795191739,645.2264157332049,649.3875876100883,1004747
664.31884765625,682.2852951665968,644.0514810300963,646.3033973753409,4653282
659.8150024414062,669.4101630517142,656.9755907385969,664.3188350464053,1681412
662.5075073242188,665.7385227798278,655.017374430307,660.8919697166775,1330472
677.8303833007812,679.4948639395598,663.8292762983019,663.8292762983019,1832039
687.9640502929688,697.9998167065304,682.432116122193,683.4112152844916,3662593
688.2578735351562,698.6852453554935,686.8381675804213,692.2232137980867,1253320
683.460205078125,699.762231150169,681.4530636099046,693.2022543617994,1843219
693.3001708984375,695.9437508858731,686.5933647861356,686.5933647861356,2152750
703.1890258789062,706.8117047084527,689.6284667109309,693.153259528653,1638255
702.6015625,709.2594848721626,699.419490097809,703.6786074764252,1355821
703.825439453125,708.769938244848,700.496538012553,704.8535414257235,887093
