Close,High,Low,Open,Volume
TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
1050.998779296875,1059.8549683582514,1049.1201693020323,1059.8549683582514,366830
1064.995361328125,1069.7434459535737,1053.0839225521263,1053.249033001695,925740
1048.811279296875,1073.4393632992692,1042.3703548288079,1065.6360247476564,1754242
1010.1447143554688,1044.207060308189,1007.4196863592393,1044.207060308189,2423784
998.2124633789062,1023.583728785128,993.9804751436935,1019.8059454610211,2636332
1008.98876953125,1011.1357096367011,999.3893798828002,1008.4106812874468,1565408
1037.2706298828125,1040.4084337637012,1011.548379501206,1013.6127639491676,3197642
1036.1973876953125,1043.7530569622882,1024.038180194112,1039.211409958101,1596006
1031.3251953125,1044.7436949153891,1023.9760669392471,1040.4498153624754,1468432
1041.2548828125,1045.3217606171067,1032.3986934248294,1038.7982854056672,1787096
1048.33642578125,1065.945596142134,1041.79228254697,1045.8178348128306,5009920
1045.4664306640625,1050.7719403094154,1025.710327158312,1050.2351800620183,5293830
1036.73388671875,1053.2489625724936,1033.4308715480013,1047.0558091273397,1135074
1032.3785400390625,1044.5790786873026,1025.2770739724285,1040.4503076252975,2058566
1037.889892578125,1041.2754627410704,1027.3408684240555,1041.2754627410704,2310480
1037.7869873046875,1040.966119995035,1030.3345374110497,1039.004954275659,2113214
1033.6787109375,1045.425039307238,1030.5821339964427,1037.9725906424205,3150380
1035.1058349609375,1040.4632697679451,1029.9345463438005,1039.3669969818045,2738736
1050.640625,1052.8331710289563,1035.4576376563107,1035.4990483745653,3121980
1052.7296142578125,1062.6791945919852,1039.5945400686676,1049.978528883459,3734392
1026.83203125,1065.2857228713544,1021.8468875698042,1059.3697470061254,5817402
1040.1324462890625,1043.131794146054,1018.5578672770561,1026.8112249728422,3181802
1058.3563232421875,1061.1488201372856,1037.195442726707,1039.07771168421,2345054
1040.173828125,1063.9203480293081,1035.126670002682,1062.3896666072087,2245418
1055.9361572265625,1072.194715495696,1042.118508785103,1042.5322120438504,4530168
1065.595947265625,1073.477012907268,1055.2947786643206,1056.1842000850784,2136416
1039.5941162109375,1062.8443031054844,1034.2573884870237,1059.7001202438046,2076432
1009.9111938476562,1045.1173649795728,1006.5395542781993,1038.3946901924703,3799054
1017.6681518554688,1028.9829713358806,1012.4348483673672,1015.6617525465728,2937522
1018.5992431640625,1025.901164884428,1012.3316803943613,1025.901164884428,3107980
1050.2890625,1054.0123915251108,1017.8133593365337,1021.8469657804038,4158326
1069.3399658203125,1073.55971792162,1057.0115912484541,1059.0801070825999,2364392
1090.3765869140625,1093.417345244211,1061.2519276911512,1069.4432696606382,2660014
1109.1588134765625,1111.744458077736,1090.1077638547674,1090.521466990955,2618002
1106.883544921875,1116.502143695875,1093.1072090581185,1116.502143695875,1801588
1115.6124267578125,1126.0998407674163,1105.0009826193125,1105.0009826193125,1614892
1118.9635009765625,1129.4095046366635,1108.3106457588358,1114.5161924876086,2199922
1105.4971923828125,1126.099623026476,1103.6976448427076,1121.1351867750734,1767994
1098.982177734375,1113.9996286354915,1086.116064925156,1108.311207915507,1991994
1101.4229736328125,1106.9665572129115,1082.3719172894484,1100.2231735135108,2877376
1104.33935546875,1120.7013383223723,1097.3685166840291,1108.600518913823,2176038
1148.4400634765625,1154.2319081770927,1107.1317592652929,1109.5519633444312,3424308
1136.029052734375,1163.3748762325831,1123.4731194893548,1153.4045881367215,3862994
1115.52978515625,1146.2472425716396,1109.1587973522728,1137.6836079773943,2173514
1094.9896240234375,1108.641829300059,1079.7653264237024,1092.176422129722,2883174
1093.293701171875,1108.0008738279712,1073.6634995993809,1095.8586414560637,3037052
1078.338134765625,1100.429846035821,1074.71823163603,1093.003893530318,2240200
1083.50927734375,1085.929380219645,1071.5325911069176,1085.5156770611932,1827636
1068.32666015625,1092.1559074715876,1065.2859007766249,1091.349206310189,1586838
1060.03173828125,1079.7653608832472,1055.7705750858418,1069.5055012384876,1556296
1068.8848876953125,1078.40006085071,1058.149310357291,1068.38846407886,1267318
1058.811279296875,1075.4007162947198,1055.64638935339,1071.8842392475722,1255170
1074.076904296875,1078.0484953114433,1062.4311999287925,1065.699414720751,2448964
1080.157958984375,1083.074585689345,1066.8781516707295,1073.9731185827118,1963908
1082.7235107421875,1088.4533416338256,1078.1107595202393,1082.2477923656738,1566608
1072.02880859375,1090.9350190998368,1068.2227604680743,1088.0390975474293,2394878
1064.7686767578125,1081.4202315861764,1052.9574294680237,1072.070498288054,2224858
1039.6776123046875,1070.1261089803525,1034.6717628951728,1056.3084617038494,3091642
1040.3807373046875,1064.0031273743307,1035.9541336490581,1047.082708362923,2751776
1060.79638671875,1063.1751786989137,1042.5314417413026,1044.5999565066625,1339006
1056.577392578125,1062.989792937594,1042.9458907239944,1062.989792937594,2427028
1051.9027099609375,1060.569875347378,1043.4632026034562,1058.2530963463737,2075758
1053.826171875,1060.2798811346315,1034.2994012148154,1058.252775873965,1568542
1069.4228515625,1075.2146967933995,1052.4610191005804,1060.0938235080912,1886922
1092.755615234375,1099.002574087449,1071.842998832651,1073.1461235395604,1652134
1102.3330078125,1111.806771775125,1090.1700717406095,1100.0369345895917,2544450
1097.8648681640625,1104.918527931893,1087.2120107527674,1095.6929263617596,1815544
1098.5888671875,1102.519047657574,1087.2120289846546,1102.1053444501977,1308642
1087.1085205078125,1122.7490087120964,1079.5170268290913,1098.2578008983423,2913934
1068.5125732421875,1086.7982332510867,1063.7756921213634,1086.7775278921288,3217570
1023.853515625,1059.0803065131984,1021.8470144873437,1057.880607504184,9668742
1004.8025512695312,1027.597541500938,1003.1684435063974,1026.0048444667048,2890722
1004.0784301757812,1014.4003054159373,993.3014409884443,1004.8024108179011,2546032
1011.545654296875,1023.0879322584929,996.0110801716135,1005.9192508235041,4186812
1016.572021484375,1025.9010473147864,1006.0018862575029,1022.6741426836402,4342990
1031.3831787109375,1040.0502438762132,1012.5596758881978,1015.7658769184446,3625158
1034.340576171875,1042.5319185897145,1028.4660117515991,1034.0510041726154,2733052
1032.189208984375,1038.3947553309745,1015.6824961031128,1038.3947553309745,3088298
1029.00390625,1032.1894004317442,1014.0071664641681,1027.6386656001812,2019620
1019.2407836914062,1030.1212005075652,1004.0993037548936,1025.9841675737998,3738054
1026.6251220703125,1036.2437207761523,1016.5514094766145,1030.5345968278198,1890630
1041.642333984375,1049.337150624102,1034.2576936510156,1034.671396728476,3255070
1018.9717407226562,1040.4636028962439,1015.9723923644067,1040.4636028962439,3394406
1052.97802734375,1056.494504401965,1015.1034807105065,1019.7369361633332,3205028
1045.5311279296875,1070.6635904964016,1041.0010993217122,1059.0799040458996,3003664
1057.4251708984375,1060.3417980842444,1044.6003742247867,1048.7374054098354,2573082
1043.731689453125,1061.148633348552,1039.6360684619538,1059.0801174940714,2467386
1040.62890625,1053.70196673266,1026.1700007584354,1053.70196673266,1863774
1033.9473876953125,1042.5317263147695,1028.052119004842,1042.5317263147695,1309050
1038.8707275390625,1047.661920346629,1034.6716805516803,1040.4635252249004,1461454
1042.6973876953125,1044.703888390514,1033.0581850200247,1040.0911386296232,4507752
1039.51220703125,1046.6692939451432,1032.9136599436904,1042.2839987950972,1957722
1057.8594970703125,1063.1755211284633,1041.2492575535985,1042.5317775218768,1897814
1057.21826171875,1067.3539875697027,1054.1775035627713,1057.838816362686,1579578
1083.03369140625,1087.522412043065,1050.4959713857738,1054.9432812971245,2691632
1076.0421142578125,1090.894019993921,1069.712434561825,1083.902475722979,982978
1079.2896728515625,1085.2469587468474,1071.0362129109178,1077.6968750731107,1961740
1081.9371337890625,1089.3423795731753,1072.318535811586,1078.9377860326451,1620690
1079.55810546875,1085.1430966256107,1068.2846973928642,1077.241327995586,2763608
1079.889404296875,1095.7342559000895,1074.490557730797,1082.6611953341016,4423532
1082.9718017578125,1095.1140338810317,1079.0830311809589,1079.5380442049245,882264
1075.5870361328125,1088.0395443221503,1071.6982659948785,1082.2476988390665,3935820
1080.1378173828125,1086.2193361977204,1071.698311152558,1077.2833052465785,1804684
1077.965576171875,1085.0606458202694,1070.8706075252264,1082.7025580573604,4131468
1075.5438232421875,1089.3855342716233,1073.1011203825497,1082.2872000122836,2308534
1076.211669921875,1081.4519303586592,1069.6143752095443,1081.4519303586592,1570320
1069.614501953125,1081.452058504927,1065.1676452687525,1079.364313218238,2578914
1085.940673828125,1089.8030024767495,1070.5122570739186,1071.4308445805898,2763350
1073.6444091796875,1091.0561925532982,1067.569047191215,1087.924573171687,1847336
1046.2947998046875,1081.013974811177,1034.185873073472,1073.8947406034729,2571456
1045.877197265625,1052.411801098941,1035.9395064807698,1046.0859718537913,2525176
1048.883544921875,1051.931674337857,1041.5555363914627,1043.8729547391272,1267396
1049.6346435546875,1056.0439592164485,1044.6240558078505,1052.6409758146558,1975720
1056.4200439453125,1063.2052163264134,1047.2130665723575,1050.135910059601,2165046
1064.5623779296875,1066.8380002426516,1055.1884205857548,1058.4870178532767,1999610
1082.07861328125,1085.6277810269148,1063.4976762598278,1063.4976762598278,1102002
1075.0220947265625,1088.9681957206265,1071.9321698166093,1085.6278024822195,898318
1073.2264404296875,1080.5752432082852,1068.44552376399,1077.27664619196,1170246
1064.7501220703125,1074.3537506223192,1062.3074192492868,1069.760710880055,1930992
1082.62109375,1084.1034131239553,1064.833465143887,1064.833465143887,1290102
1082.6630859375,1087.2979220034276,1061.9944042404302,1073.9363499972412,1372756
1065.1470947265625,1080.9304746283528,1060.574951446071,1079.364665152793,1549952
1082.74658203125,1088.9680226728497,1067.5686318898806,1070.5540670960067,1279708
1076.337158203125,1086.8593747994564,1073.5395997104722,1085.6276253818737,1445880
1087.2562255859375,1089.8033162584593,1073.1013497257625,1074.3748950620234,963470
1099.5318603515625,1104.4171635222965,1077.401762178904,1077.401762178904,1182338
1092.4130859375,1105.2109280408995,1086.880559080865,1099.3026476834987,1642836
1083.581787109375,1094.68853279342,1077.4855290403245,1084.7717409644304,2667850
1053.267333984375,1084.8966701783559,1046.6491416744482,1083.5396359522115,3934122
1033.162841796875,1068.508338679526,1025.0832244854384,1068.508338679526,8263654
1047.8604736328125,1051.6393137702578,1033.601109215491,1033.601109215491,2280308
1043.6641845703125,1050.1361969171178,1039.6974673254963,1048.4660001824584,1703274
1062.9757080078125,1064.7293939826811,1043.8728351250245,1044.2903842590745,2003660
1060.658203125,1068.445555002166,1054.9795965310618,1062.1196249745772,1456608
1070.7626953125,1073.142806343951,1061.9524719146436,1063.413893524498,1070526
1079.236328125,1081.2239491445985,1067.8336601704614,1072.896904052726,853786
1071.8094482421875,1088.1080306340334,1069.1733154852664,1077.918811562967,1274500
1057.8538818359375,1074.989248609329,1054.9247558179284,1071.6416760173186,1320628
1041.3463134765625,1061.9548097902216,1039.002971508949,1053.439380094152,1496780
1048.2713623046875,1053.020771639944,1042.8107164069002,1045.0702869742738,1574972
1044.8819580078125,1048.2085875843536,1038.2285966949298,1041.0949963712062,2003738
1046.974609375,1054.0672606652533,1042.8319256572668,1045.907549834379,1891188
1048.9407958984375,1052.4139223864277,1039.2119144764215,1050.7191935777307,2413318
1038.0196533203125,1053.146561186568,1034.7349083761728,1052.8327261954817,2770574
1050.614501953125,1054.06668542066,1040.6763980314336,1041.889851962168,1963776
1050.133544921875,1056.5775811867748,1046.4929780628122,1047.5390944798287,1179324
1049.8404541015625,1055.7405910151497,1040.2580694663743,1050.4681238940805,2342692
1065.8465576171875,1067.0391716729962,1050.7197490474093,1054.485769653314,988994
1076.7886962890625,1080.8476080281687,1067.0807552397046,1073.3155689478328,2211366
1067.8966064453125,1076.6630417947733,1065.7834308011224,1076.6630417947733,1188506
1076.286376953125,1083.3580825531483,1069.8004556400413,1076.2444914355726,1431182
1089.7188720703125,1092.1458833541785,1063.7333933829611,1078.7555889988782,2200306
1117.96337890625,1126.2067536784573,1088.797681280837,1089.2580132475193,3479784
1102.858154296875,1123.1109335460656,1069.5497563873857,1117.2526797943349,1406426
1131.1446533203125,1137.9026261584745,1103.4853986443711,1103.861959662065,2293964
